Intercept	57.60600188
A1BG	4.596224754
ADH4	0.400038676
AFM	4.203449015
AGT	-0.102183277
AGXT	-0.564591225
AHSG	-2.025868386
AKR1C4	-0.063155688
AMBP	4.689806727
ANG	-0.772743255
ANGPTL3	0.042750748
APCS	-0.341083723
APOA1	3.499231221
APOA2	1.0352484
APOC1	-1.703392181
APOF	2.772780527
APOH	0.044141383
ASGR1	-0.068160187
ASGR2	-2.115254234
C2	-0.201755041
C4BPB	0.687974004
C5	0.334279847
C8B	0.110447273
C9	0.433020783
CA5A	-0.216417796
CCL16	0.578844176
CFB	-0.789405418
CFHR2	0.094221119
CFHR4	0.071904006
CFHR5	-0.384346205
CLEC4M	0.269775884
CPB2	2.778425022
DCXR	0.658947362
DHODH	0.016566393
EPO	-0.098336794
F11	0.247763525
F12	-0.145371788
F13B	0.095572622
F2	-2.542046423
F7	-0.979034968
F9	2.233973229
FETUB	-2.280417136
FGA	4.921460768
FGF21	0.045012341
FGL1	0.217947149
GC	-0.477213663
GDF2	-0.794078944
HAO1	0.089407919
HGFAC	0.848338655
HRG	0.996890735
HSD11B1	-1.126559088
IGFBP1	0.248875569
INHBC	0.174937776
ITIH1	0.638013488
ITIH3	1.672870677
ITIH4	-3.208648563
KLKB1	-0.626892221
LBP	-0.26381151
LECT2	3.853973471
LPA	-0.035142529
MBL2	-0.069905254
MST1	-0.186500416
ORM1	-2.06092322
PGLYRP2	-0.099461313
PLG	-3.107594764
PON1	-0.928785859
PON3	-1.025429876
PROC	1.417535084
PZP	-0.290251686
SAA4	-1.207697697
SERPINA1	1.605607711
SERPINA11	0.795663364
SERPINA6	-0.338226788
SERPINA7	-0.759051143
SERPINC1	-4.937574611
SERPIND1	-1.264351981
SERPINF2	-5.147384935
TDO2	-0.403411319
TTR	2.113793201
UPB1	-0.421653237
