Intercept	57.38158079
ALPI	-0.11973475
APOA4	-0.307608858
CA7	-0.33940085
CCL25	1.139622132
CDH17	-0.437789187
CDHR2	1.383385075
CDHR5	-1.220732737
CEACAM18	-0.162817196
CEACAM20	0.163911773
FABP2	-0.509323872
FABP6	0.084044671
GPA33	-0.063882562
GUCA2A	2.916261602
GUCY2C	-0.296397311
INSL5	-0.109135055
LGALS4	1.724375171
LYPD8	0.004806948
MEP1A	0.283111656
MEP1B	0.349633295
MLN	1.779186101
MUC13	-0.497192003
MUC2	0.574574266
NXPE4	-0.305786169
PPP1R14D	-0.503057859
PYY	0.065538161
RBP2	-0.346152157
REG4	1.342564322
S100G	0.618520859
SLC51B	0.135212391
SPINK4	0.324839726
TMPRSS15	-0.138888954
