Intercept	57.01872515
ABCA2	0.605362473
ADAM22	1.261916504
ADCYAP1R1	-0.414915459
AMBN	-0.452049313
ANGPTL7	0.315780752
APLP1	-0.126028404
APOD	0.220025845
ATP1B2	-0.216322914
ATP6V1G2	-0.030568186
BCAN	-5.15651076
C1QL2	-1.509024374
CA11	-0.151259646
CA14	-2.611778969
CBLN1	-0.081173043
CDH22	0.062245698
CEND1	0.13927402
CLEC2L	-0.299046463
CNDP1	-0.055484843
CNP	-0.684302362
CNTF	-0.082183073
CNTN1	0.996251518
CNTN2	0.502561665
CNTNAP2	-0.264619099
CNTNAP4	0.07025442
CPLX2	0.014656114
CRH	-0.12501816
CRTAM	0.311691437
CSPG5	-0.089085453
DNAJC6	-0.009374842
DNM1	-0.112730419
DNM3	0.2827593
ELAVL4	-0.034229677
ENO2	0.261969124
ENOPH1	-0.000786194
ENPP6	-0.745863968
EXTL1	0.141809333
FGF3	-0.148390691
FKBP1B	0.41242946
GABRA4	-0.037399141
GAD1	-0.055562679
GAD2	0.011850905
GFAP	3.261818096
GPC5	0.069034433
GPR101	-0.005129905
GPR158	0.187564193
GPR37	-0.267495848
GRIK2	0.437901512
GRIN2B	-0.087485621
HTR1A	-0.073454226
IDS	-1.709896002
IGLON5	-0.058867383
IGSF21	-0.644610715
IL9	0.040048293
IMPG1	-0.199765083
KCNIP4	-0.161081938
KIAA1549L	-0.081279958
LCN15	0.159883395
LHPP	-0.272652662
LRFN2	-0.29032825
LRTM2	-0.630375813
MAG	0.089056713
MAP2	-0.267593607
MAPK9	0.294251684
MDGA1	0.00287404
MEGF10	-0.626542604
MEGF11	-0.269144927
MEPE	-2.343723732
MOG	6.461411077
MZT1	-0.470988634
NCAN	-1.102393514
NEFL	3.714864049
NGFR	-0.129833512
NPTX1	0.363255762
NPTXR	-0.631913082
NRGN	-0.161784474
NRXN3	0.187994571
OMG	0.930850269
OSTN	0.401847409
OXT	-0.26231943
PACS2	0.156194466
PENK	1.256966621
PMCH	-0.10326377
PNMA2	0.091125799
POLR2F	-0.173005551
PPP3R1	0.434231935
PTPRR	-6.037618578
PTPRZ1	4.091940723
PVALB	0.051104464
QDPR	-1.138842877
RAB6B	-0.167508252
RASGRF1	0.060534218
RGS8	-0.089776554
RTN4R	0.195880475
SCN2A	0.018871515
SCN2B	0.207875968
SCN4B	0.219838945
SCRN1	0.363567063
SEPTIN3	0.521362083
SEPTIN8	2.945132224
SERPINI1	-0.606579338
SEZ6	0.107600911
SEZ6L	-0.442319698
SLITRK1	0.210025517
SNAP25	-0.824573903
SOWAHA	0.012649712
SPOCK1	2.796271076
STX1B	0.101461732
SV2A	-0.321031065
SYT1	0.26353086
TAGLN3	-0.033838992
TBR1	-0.022576593
TMPRSS5	0.354217199
TNR	-0.513210081
TSPAN7	-0.048324732
TUBB3	0.100422919
VSNL1	-0.021828193
VSTM2B	-0.126774782
VWC2L	0.14775791
