ADCYAP1R1	-0.006848167
ANGPTL7	0.06867338
APLP1	-0.072803125
APOD	0.01842278
ATP6V1G2	-0.012398166
BCAN	-0.60248638
C1QL2	-0.1198829
CA11	-0.010475216
CA14	-0.355347938
CEND1	0.029096772
CNDP1	-0.239267875
CNP	-0.137028055
CNTN1	-0.153236405
CNTN2	0.054237752
CNTNAP2	0.211910871
CNTNAP4	0.051761884
CRH	-0.107034049
CRTAM	0.10501542
DNM1	-0.044985615
DNM3	-0.00276962
ENPP6	-0.221301009
EXTL1	-0.043284811
GFAP	0.32490273
GPC5	-0.128390006
GPR101	-0.013691631
GPR158	-0.005037342
GPR37	0.156621697
GRIN2B	-0.062856168
IGSF21	-0.145292923
IL9	-0.009195685
KCNIP4	-0.020506958
KIAA1549L	0.058401036
LCN15	0.116727903
LHPP	-0.010618673
LRTM2	-0.079198877
MAP2	0.050049548
MDGA1	-0.007758831
MEGF11	0.035386841
MEPE	-0.292798723
MOG	0.276239759
MZT1	-0.062430472
NCAN	-0.203548719
NEFL	0.675478144
NPTX1	0.126268803
NRGN	0.064550645
OMG	-0.055189472
OSTN	0.000393244
OXT	-0.003282182
PACS2	-0.013213786
PENK	0.140891756
PNMA2	0.019498435
POLR2F	0.121226749
PPP3R1	0.0032334
PTPRR	-0.275381905
PTPRZ1	0.45790948
PVALB	0.018853535
QDPR	-0.040570528
RGS8	-0.020188422
RTN4R	0.030458275
SCN2B	0.005480288
SCRN1	-0.0178676
SEPTIN3	0.089762756
SEPTIN8	0.545705911
SEZ6	0.049972784
SEZ6L	0.004168447
SLITRK1	-0.268199012
SNAP25	0.004758307
SPOCK1	0.414713052
SYT1	0.028084169
TMPRSS5	0.02806204
TNR	-0.30505586
TSPAN7	-0.021013698
VSNL1	0.093208961
VSTM2B	-0.030945307
VWC2L	-0.045784925
