ADGRE1	-0.138416364
ADGRE2	0.310539841
AHSP	0.005449748
AIF1	0.067403147
ARHGAP30	-0.007709494
AZU1	-0.01293149
BIN2	-0.032604449
BST1	0.019724952
CCL5	0.018789522
CD177	-0.016445249
CD300A	0.129169981
CD5L	0.018398827
CD7	-0.018458975
CD72	0.068578271
CD8A	-0.122060902
CEACAM21	0.000718692
CEACAM8	0.146873607
CFP	-0.495060314
CLC	0.030551937
CLEC12A	0.039560728
CLEC4D	0.022308853
CORO1A	0.035351492
CSF1R	0.121765362
CSF2RA	0.043434532
CSF3R	-0.111569767
CST7	0.008844247
CXCL1	-0.000358515
CXCL13	0.166924074
CXCL6	0.038865229
FASLG	-0.509625049
FCGR2A	0.03702994
FCGR3B	-0.084902024
FCN1	0.014060195
FMNL1	-0.023360327
FOLR3	-0.002688099
GZMA	-0.01626084
GZMB	-0.064687283
GZMH	0.077404105
HBQ1	-0.037110405
HCLS1	0.029858788
ICAM3	0.169094915
IL18RAP	-0.031521829
IL1R2	-0.080416949
IL2RG	0.027277519
ITGAM	-0.521000194
KIR2DL3	0.082965925
KIR2DS4	0.009649537
KLRF1	0.050569298
LCP1	-0.056883585
LILRA5	0.004949459
LILRA6	0.014758811
LILRB2	0.113270181
LRRC25	0.02018868
LRTM1	-0.016864905
MCEMP1	0.029204744
MMP8	0.016745648
MMP9	0.228443944
MPO	0.023401177
MZB1	0.189456754
NCF2	-0.012654149
OSM	-0.06594509
PADI4	0.010002468
PF4	0.04231255
PGLYRP1	0.010678295
PILRA	0.155164703
PRG2	0.481380883
PRG3	-0.350822159
PRTN3	-0.018492941
PSTPIP2	0.025945931
PTPRC	0.014486511
RETN	-0.078472927
RNASE3	-0.042547547
RNF149	0.349270432
S100A12	0.04513054
SELL	-0.594039129
SELPLG	-0.159342366
SIGLEC5	0.024464859
SIGLEC7	0.590742129
SIRPB1	-0.013759833
SLA2	-0.053979148
TLR1	0.097647533
TNFAIP8L2	-0.072719855
TNFRSF10C	0.062938695
TNFRSF1B	0.218515211
TREML2	-0.464780142
