ADGRE2	0.355340477
AHSP	0.008258794
AIF1	0.009304719
APBB1IP	-0.044027945
AZU1	0.003232778
BIN2	-0.025872976
BST1	0.023555747
CCL5	0.040593542
CD177	-0.003689693
CD244	-0.034543317
CD8A	-0.114843062
CEACAM21	0.020671971
CEACAM3	-0.005991048
CEACAM8	0.165336031
CLC	0.076898576
CLEC4D	0.096871346
CORO1A	0.055915258
CSF2RA	0.065951877
CST7	0.013888586
CXCL1	-0.000781851
CXCL13	0.171920471
CXCL6	0.024440501
DEFA1_DEFA1B	0.056962682
DPEP2	-0.03059355
FASLG	-0.620805666
FCAR	-0.031007111
FCGR2A	0.075036004
FCGR3B	-0.167288203
FCRL6	0.015297471
FMNL1	-0.063966133
FYB1	-0.022777122
GNLY	0.029991901
GZMA	-0.122040123
GZMB	-0.05881581
GZMH	0.116625638
HBQ1	-0.058790303
ICAM3	0.03268316
IL17RA	0.004893166
IL18RAP	-0.043280155
IL1R2	-0.28834105
IL2RB	-0.044831419
ITGAM	-0.638922771
ITGB2	0.075262117
KIR2DL3	0.106946582
KIR3DL1	0.00100992
LAT2	0.007020323
LILRA2	-0.044402297
LILRA5	0.011496118
LILRB1	-0.068953414
LILRB2	0.193623162
LRRC25	0.072306916
LYN	-0.031908153
MMP8	0.041768958
MMP9	0.227340451
MNDA	-0.035828729
MPO	0.069754282
MZB1	0.171692818
NCR1	0.089026816
OSM	-0.108809485
PADI4	0.052152863
PGLYRP1	0.013110607
PILRA	0.217111795
PRTN3	-0.089209932
RETN	-0.08542705
RNASE3	-0.048392279
S100A12	0.060098047
SELPLG	-0.149049024
SIGLEC5	0.031469747
SIGLEC7	0.615767104
SIGLEC9	-0.041016666
SIRPB1	0.014288249
TNFRSF10C	0.086642808
TNFRSF1B	0.389226997
TREML2	-0.454105116
VNN2	0.014520273
VSIR	-0.001555957
VSTM1	-0.024726899
WAS	-0.04519267
