Intercept	57.45999117
ADAM8	-0.508383252
ADGRE2	4.620152011
AHSP	0.061745519
AIF1	0.293309913
APBB1IP	0.511158225
AZU1	0.363736527
BIN2	0.004821606
BST1	-0.319596896
CCL5	0.134344372
CD177	0.050846161
CD244	-0.822498966
CD8A	-2.506983735
CEACAM21	-0.152465971
CEACAM3	-0.263142524
CEACAM8	1.11696566
CLC	0.611920986
CLEC4D	0.359309031
CORO1A	0.002134358
CPPED1	-0.262710901
CSF2RA	0.055242327
CST7	-0.152852569
CXCL1	-0.019439723
CXCL13	0.24611216
CXCL6	0.377720565
DEFA1_DEFA1B	0.322891259
DPEP2	-0.084066016
FASLG	-4.287560795
FCAR	-0.096284859
FCGR2A	0.165653999
FCGR3B	-1.104024839
FCRL6	0.481182356
FGR	-0.001654498
FMNL1	-0.653295585
FOLR3	0.005414521
FYB1	0.732677652
GNLY	0.999891092
GZMA	0.735882077
GZMB	-0.32751279
GZMH	0.497537067
HBQ1	-0.629069953
HCLS1	-0.33546431
HMOX1	0.80570581
ICAM3	-0.259397922
IL17RA	-0.286268196
IL18RAP	-0.290250428
IL1R2	-3.869631684
IL2RB	-0.339616029
ITGAM	-2.121150848
ITGB2	2.857864069
KIR2DL3	0.507403465
KIR3DL1	-0.005868389
LAT2	-0.129235459
LILRA2	0.964278414
LILRA5	-0.818433241
LILRB1	-0.726123189
LILRB2	1.332318353
LRRC25	-0.404835696
LYN	-0.294728718
MMP8	0.007633177
MMP9	1.389424224
MNDA	-0.256320766
MPO	-0.335199674
MZB1	-1.602836105
NCF2	-0.219759366
NCR1	1.564921615
OSM	-1.893935071
PADI4	0.654378729
PGLYRP1	0.477453277
PILRA	1.395866002
PRTN3	-1.382045527
RETN	0.031975438
RNASE3	-0.011694348
S100A12	0.651531716
SELPLG	1.274942517
SIGLEC5	-0.065534843
SIGLEC7	3.45068198
SIGLEC9	-0.143429183
SIRPB1	0.013049842
TNFRSF10C	0.406723795
TNFRSF1B	1.54151404
TREML2	-2.544754951
VNN2	0.232678885
VSIR	-0.15892187
VSTM1	-0.37518644
WAS	-0.123361796
